Name;Category;Description;Price before tax;Tax Rule ID;Quantity;Image
Koszulki Dragon Shield Japanese Matte Sleeves 60 – Pink Diamond Cornelia;Akcesoria/Koszulki na karty;"Koszulki Dragon Shield Japanese Matte Sleeves DS60 Pink Diamond Cornelia
W opakowaniu znajduje się 60 koszulek na karty firmy Dragon Shield.
Nowe, fabrycznie zafoliowane. Koszulki zewnętrzne do gier takich jak Yu-Gi-Oh!
Produkt solidny, cieszący się uznaniem w środowisku graczy za trwałość i jakość wykonania.";22.76;1;5;https://magiccafe.eu/wp-content/uploads/2024/07/a950965be9869b6bc037bd46ca11851b-1.jpg
Koszulki Dragon Shield Sleeves DS60J Brushed Art – 'Valentine Dragon’ 2022;Akcesoria/Koszulki na karty;"„Koszulki – Rozmiar standardowy – Brushed Art
Koszulki Brushed Art łączą teksturowane tło z niesamowitą grafiką, zachowując przy tym doskonałe właściwości użytkowe. Idealne połączenie trwałości i możliwości tasowania. Koszulki mają lekko teksturowany tył, dzięki czemu karty przesuwają się bez wysiłku podczas tasowania. Solidne pudełko kartonowe pomieści 75+ kart w pojedynczych koszulkach lub 65+ kart w podwójnych koszulkach.
Na górze pudełka znajduje się etykieta do personalizacji.
Informacje o produkcie:
Ilość koszulek w pudełku/torebce: 100 koszulek na pudełko
Materiał koszulki: Koszulki z polipropylenu bez PVC, bez kwasu. Bezpieczne dla archiwów.
Jakość koszulki: Teksturowana grubość 120 μm
Rozmiar koszulki: Dla kart o wymiarach do 63×88 mm (2½””x3½””)”";40.64;1;1;https://magiccafe.eu/wp-content/uploads/2023/10/AT-12607-DSJ60-ART-VALENTINES_2022-box_front_1200x1200px.jpg
Koszulki Dragon Shield Sleeves DS100 Dual Matte – Lagoon;Akcesoria/Koszulki na karty;"Koszulki – Rozmiar standardowy – Dual Matte
Wewnątrz koszulek Dual Matte znajdziesz całkowicie nieprzezroczyste, czarne wnętrze, które stanowi eleganckie tło dla kart o czarnych brzegach. Dzięki temu,  grafika Twojej karty będzie się wyróżniać.
Koszulki Dual Matte to koszulki o mniej teksturowanym tyle w porównaniu do regularnych koszulek Matte,  zachowują świetny chwyt i doskonale mieszają się podczas tasowania.
Tekstura matowa
Czarne wnętrze
Całkowicie nieprzezroczyste
Świetne koszulki do gier TCG takich jak MTG, Pokemon, Flesh & Blood i Digimon!
Informacje o produkcie:
Ilość koszulek w pudełku/torebce: 100 koszulek na pudełko
Materiał koszulki: Koszulki z polipropylenu bez PVC, bez kwasu. Bezpieczne dla archiwów.
Jakość koszulki: Teksturowana grubość 120 μm
Rozmiar koszulki: Dla kart o wymiarach do 63×88 mm (2½”x3½”)";33.33;1;5;https://magiccafe.eu/wp-content/uploads/2023/10/AT-15048-DS100-MATTE-DUAL-LAGOON-box_front_1200x1200px.jpg
Koszulki Dragon Shield Sleeves DS100 Classic – Purple;Akcesoria/Koszulki na karty;"Koszulki – Rozmiar standardowy – Klasyczne 100 sztuk
Klasyczne są oryginalnymi koszulkami Dragon Shield. Gładkie z błyszczącym tyłem i niezrównaną wytrzymałością uszczelnienia. Solidne pudełko z tektury pomieści 75+ kart w pojedynczych koszulkach lub 65+ kart w podwójnych koszulkach. Każde pudełko ma etykietę na górze do spersonalizowania.
Informacje o produkcie:
Ilość koszulek w pudełku/torebce: 100 koszulek na pudełko
Materiał koszulki: Koszulki z polipropylenu bez PVC, bez kwasu. Bezpieczne dla archiwów.
Jakość koszulki: Klasyczna grubość 120 μm
Rozmiar koszulki: Dla kart o wymiarach do 63×88 mm (2½”x3½”)";27.63;1;1;https://magiccafe.eu/wp-content/uploads/2023/10/AT-10009-DS100-CLASSIC-PURPLE-box_front-1200x1200-1.jpg
Koszulki Sleeves 100 Gamegenic Matte Prime Sleeves Orange;Akcesoria/Koszulki na karty;"Koszulki 100 Gamegenic Matte Prime Sleeves Orange
W tylnej części koszulki występuje bardzo wysoka nieprzezroczystość, nawet przy jasnych kolorach. Natomiast przednia strona oferuje bardzo wysoką przejrzystość, zachowując oryginalną jakość wizualną bez wpływu na kolory ani kontrast. Koszulki są idealnie dopasowane i mają odpowiedni rozmiar do podwójnego koszulkowania. Ich trwała konstrukcja zapobiega zagięciom, zadrapaniom i uszkodzeniom podczas tasowania. Część tylna została precyzyjnie wykończona, aby zapobiec ślizganiu się kart, a tasowanie odbywa się płynnie dzięki doskonałemu wyczuciu. Dodatkowo, są one wolne od związków kwasowych i nie zawierają domieszek polichlorku winylu.";19.5;1;7;https://magiccafe.eu/wp-content/uploads/2024/03/b126ea25a9c1434e5692e9a16edbaf78.png
Koszulki Sleeves 100 Gamegenic Matte Prime Sleeves Pink;Akcesoria/Koszulki na karty;"Koszulki 100 Gamegenic Matte Prime Sleeves Pink
W tylnej części koszulki występuje bardzo wysoka nieprzezroczystość, nawet przy jasnych kolorach. Natomiast przednia strona oferuje bardzo wysoką przejrzystość, zachowując oryginalną jakość wizualną bez wpływu na kolory ani kontrast. Koszulki są idealnie dopasowane i mają odpowiedni rozmiar do podwójnego koszulkowania. Ich trwała konstrukcja zapobiega zagięciom, zadrapaniom i uszkodzeniom podczas tasowania. Część tylna została precyzyjnie wykończona, aby zapobiec ślizganiu się kart, a tasowanie odbywa się płynnie dzięki doskonałemu wyczuciu. Dodatkowo, są one wolne od związków kwasowych i nie zawierają domieszek polichlorku winylu.";22.43;1;10;https://magiccafe.eu/wp-content/uploads/2024/03/7dbeddd3fc0dfe5b970b44ecbf29fa45.png
Koszulki Dragon Shield Sleeves DS100 Classic – Tangerine;Akcesoria/Koszulki na karty;"Koszulki – Rozmiar standardowy – Klasyczne 100 sztuk
Klasyczne są oryginalnymi koszulkami Dragon Shield. Gładkie z błyszczącym tyłem i niezrównaną wytrzymałością uszczelnienia. Solidne pudełko z tektury pomieści 75+ kart w pojedynczych koszulkach lub 65+ kart w podwójnych koszulkach. Każde pudełko ma etykietę na górze do spersonalizowania.
Informacje o produkcie:
Ilość koszulek w pudełku/torebce: 100 koszulek na pudełko
Materiał koszulki: Koszulki z polipropylenu bez PVC, bez kwasu. Bezpieczne dla archiwów.
Jakość koszulki: Klasyczna grubość 120 μm
Rozmiar koszulki: Dla kart o wymiarach do 63×88 mm (2½”x3½”)";27.63;1;4;https://magiccafe.eu/wp-content/uploads/2023/10/AT-10030-DS100-CLASSIC-TANGERINE-box_front_1200x1200px.jpg
Koszulki Dragon Shield Sleeves DS100 Matte – Ruby;Akcesoria/Koszulki na karty;"Koszulki – Rozmiar standardowy
Koszulki Matte to popularna linia teksturowanych koszulek Dragon Shield. Idealne połączenie trwałości i możliwości tasowania. Wybór numer jeden wśród koszulek na karty.
Solidne pudełko z tektury pomieści 75+ kart w pojedynczych koszulkach lub 65+ kart w podwójnych koszulkach. Każde pudełko ma etykietę na górze do spersonalizowania.
Informacje o produkcie:
Ilość koszulek w pudełku/torebce: 100 koszulek na pudełko
Materiał koszulki: Koszulki z polipropylenu bez PVC, bez kwasu. Bezpieczne dla archiwów.
Jakość koszulki: Teksturowana grubość 120 μm
Rozmiar koszulki: Dla kart o wymiarach do 63×88 mm (2½”x3½”)";27.63;1;7;https://magiccafe.eu/wp-content/uploads/2023/10/AT-11037-DS100-MATTE-RUBY-front-1200x1200-1.jpg
Koszulki na karty Blackfire Sleeves Black Glossy Front 50;Akcesoria/Koszulki na karty;"Koszulki na karty Blackfire Black Glossy Front 50 
W opakowaniu znajduje się 50 czarnych koszulek na karty.
Idealny produkt do gier karcianych typu Magic the Gathering.";7.31;1;6;https://magiccafe.eu/wp-content/uploads/2023/09/3657c4297091abcf3afd4f6c5e7336e4.png
Koszulki Dragon Shield Sleeves DS100 Dual Matte – Orchid;Akcesoria/Koszulki na karty;"Koszulki – Rozmiar standardowy – Dual Matte
Wewnątrz koszulek Dual Matte znajdziesz całkowicie nieprzezroczyste, czarne wnętrze, które stanowi eleganckie tło dla kart o czarnych brzegach. Dzięki temu,  grafika Twojej karty będzie się wyróżniać.
Koszulki Dual Matte to koszulki o mniej teksturowanym tyle w porównaniu do regularnych koszulek Matte,  zachowują świetny chwyt i doskonale mieszają się podczas tasowania.
Tekstura matowa
Czarne wnętrze
Całkowicie nieprzezroczyste
Świetne koszulki do gier TCG takich jak MTG, Pokemon, Flesh & Blood i Digimon!
Informacje o produkcie:
Ilość koszulek w pudełku/torebce: 100 koszulek na pudełko
Materiał koszulki: Koszulki z polipropylenu bez PVC, bez kwasu. Bezpieczne dla archiwów.
Jakość koszulki: Teksturowana grubość 120 μm
Rozmiar koszulki: Dla kart o wymiarach do 63×88 mm (2½”x3½”)";33.33;1;6;https://magiccafe.eu/wp-content/uploads/2023/10/AT-15041-DS100-MATTE-DUAL-ORCHID-box_front_1200x1200px.jpg
Koszulki Dragon Shield Sleeves DS100 Dual Matte – Glacier;Akcesoria/Koszulki na karty;"Koszulki – Rozmiar standardowy – Dual Matte
Wewnątrz koszulek Dual Matte znajdziesz całkowicie nieprzezroczyste, czarne wnętrze, które stanowi eleganckie tło dla kart o czarnych brzegach. Dzięki temu,  grafika Twojej karty będzie się wyróżniać.
Koszulki Dual Matte to koszulki o mniej teksturowanym tyle w porównaniu do regularnych koszulek Matte,  zachowują świetny chwyt i doskonale mieszają się podczas tasowania.
Tekstura matowa
Czarne wnętrze
Całkowicie nieprzezroczyste
Świetne koszulki do gier TCG takich jak MTG, Pokemon, Flesh & Blood i Digimon!
Informacje o produkcie:
Ilość koszulek w pudełku/torebce: 100 koszulek na pudełko
Materiał koszulki: Koszulki z polipropylenu bez PVC, bez kwasu. Bezpieczne dla archiwów.
Jakość koszulki: Teksturowana grubość 120 μm
Rozmiar koszulki: Dla kart o wymiarach do 63×88 mm (2½”x3½”)";33.33;1;7;https://magiccafe.eu/wp-content/uploads/2023/10/AT-15031-DS100-MATTE-DUAL-GLACIER-box_front_1200x1200px.jpg
PROMOCJA ! 100 TCG Guru Perfect Slim Fit Inner Sleeves (10op);Akcesoria/Koszulki na karty;TCG Guru Perfect Slim Fit Inner Sleeves – 10 opakowań w promocyjnej cenie;65.03;1;9;https://magiccafe.eu/wp-content/uploads/2023/09/2-1.png
Koszulki Sleeves 100szt Gamegenic Prime Sleeves Blue;Akcesoria/Koszulki na karty;"Koszulki 100szt Gamegenic Prime Sleeves Blue
W tylnej części koszulki występuje bardzo wysoka nieprzezroczystość, nawet przy jasnych kolorach. Natomiast przednia strona oferuje bardzo wysoką przejrzystość, zachowując oryginalną jakość wizualną bez wpływu na kolory ani kontrast. Koszulki są idealnie dopasowane i mają odpowiedni rozmiar do podwójnego koszulkowania. Ich trwała konstrukcja zapobiega zagięciom, zadrapaniom i uszkodzeniom podczas tasowania. Część tylna została precyzyjnie wykończona, aby zapobiec ślizganiu się kart, a tasowanie odbywa się płynnie dzięki doskonałemu wyczuciu. Dodatkowo, są one wolne od związków kwasowych i nie zawierają domieszek polichlorku winylu.";22.43;1;4;https://magiccafe.eu/wp-content/uploads/2024/03/6b11a549ccb4c691a4986afe3f2487fe.png
Koszulki Sleeves Ultra Pro March of the Machine Bright-Palm, Soul Awakener;Akcesoria/Koszulki na karty;"Wysyłka 29.01.2024!
Rozmiar koszulek
66 mm x 91 mm
Zestaw zawiera 100 sztuk koszulek";36.58;1;10;https://magiccafe.eu/wp-content/uploads/2024/01/ec9b285fa13aa0af32d854baf8f981fa.png
Koszulki na karty Blackfire Sleeves Green Glossy Front 50;Akcesoria/Koszulki na karty;"Koszulki na karty Blackfire Green Glossy Front 50
W opakowaniu znajduje się 50 sztuk zielonych koszulek na karty.
Idealny produkt do gier karcianych typu Magic the Gathering";7.31;1;7;https://magiccafe.eu/wp-content/uploads/2023/09/1b2723d66dd01348a334bec1d90aaadf.jpg
Koszulki 100 KMC Perfect Sized Sleeves (Version 2);Akcesoria/Koszulki na karty;"Koszulki KMC Perfect Sized 100szt
Rozmiar: 89 x 64mm
Koszulki KMC Standard Sleeves Side In Perfect  dopasowane do najpopularniejszych kolekcjonerskich gier karcianych.";15.85;1;5;https://magiccafe.eu/wp-content/uploads/2023/09/889b7d9319fb29f5f6ba6db1284a05a9.png
Koszulki na karty Ultra Pro Sleeves Matte Black 50;Akcesoria/Koszulki na karty;"Koszulki na karty Ultra Pro Matte Black 50
W opakowaniu znajduje się 50 sztuk koszulek na karty.
Idealny produkt do gier karcianych typu Magic the Gathering.";11.21;1;4;https://magiccafe.eu/wp-content/uploads/2023/09/708885374caa67ab4a7b00c78bb951a9.png
Koszulki Dragon Shield Sleeves DS60J Classic – Night Blue;Akcesoria/Koszulki na karty;"Koszulki – Rozmiar standardowy – Klasyczne 60 sztuk
Klasyczne są oryginalnymi koszulkami Dragon Shield. Gładkie z błyszczącym tyłem i niezrównaną wytrzymałością uszczelnienia. Solidne pudełko z tektury pomieści 75+ kart w pojedynczych koszulkach lub 65+ kart w podwójnych koszulkach. Każde pudełko ma etykietę na górze do spersonalizowania.
Informacje o produkcie:
Ilość koszulek w pudełku/torebce: 60 koszulek na pudełko
Materiał koszulki: Koszulki z polipropylenu bez PVC, bez kwasu. Bezpieczne dla archiwów.
Jakość koszulki: Klasyczna grubość 120 μm
Rozmiar koszulki: Do kart japońskich o wymiarach do 59×86 mm (2-5/16″x3-3/8″)";27.63;1;4;https://magiccafe.eu/wp-content/uploads/2023/10/AT-10642-DS60J-CLASSIC-NIGHT_BLUE-box_front_1200x1200.jpg
Mata Playmat Ultra Pro   March of the Machine – White Stitch Playmat;Akcesoria/Maty;"Wysyłka 29.01.2024!
Wykonane z najwyższej jakości materiału wierzchniego, aby zapobiec uszkodzeniu kart podczas gry dla graczy stołowych. Ta mata do zabawy o wymiarach około 610 x 343 mm  jest również idealną dekoracyjną, ponadwymiarową podkładką pod mysz do stacji roboczych komputerów i laptopów. Antypoślizgowy gumowy spód sprawia, że ​​mata leży płasko i zapobiega przesuwaniu się podczas użytkowania.
Wymiary ok. 610 x 343 mm";68.28;1;5;https://magiccafe.eu/wp-content/uploads/2024/01/37ae8981c8b6dd98d9cb74a744bc112e.png
Mata Playmat Ultra Pro Commander Masters Zhulodok, Void Gorger;Akcesoria/Maty;"Wysyłka 29.01.2024!
Wykonane z najwyższej jakości materiału wierzchniego, aby zapobiec uszkodzeniu kart podczas gry dla graczy stołowych. Ta mata do zabawy o wymiarach około 610 x 343 mm  jest również idealną dekoracyjną, ponadwymiarową podkładką pod mysz do stacji roboczych komputerów i laptopów. Antypoślizgowy gumowy spód sprawia, że ​​mata leży płasko i zapobiega przesuwaniu się podczas użytkowania.
Wymiary ok. 610 x 343 mm";68.28;1;8;https://magiccafe.eu/wp-content/uploads/2024/01/ce882f5c51109ea78c38f8346eca5995.png
Mata Playmat Ultra Pro  Mystical Archive JPN Regrowth;Akcesoria/Maty;"Wysyłka 29.01.2024!
Wykonane z najwyższej jakości materiału wierzchniego, aby zapobiec uszkodzeniu kart podczas gry dla graczy stołowych. Ta mata do zabawy o wymiarach około 610 x 343 mm  jest również idealną dekoracyjną, ponadwymiarową podkładką pod mysz do stacji roboczych komputerów i laptopów. Antypoślizgowy gumowy spód sprawia, że ​​mata leży płasko i zapobiega przesuwaniu się podczas użytkowania.
Wymiary ok. 610 x 343 mm";48.77;1;1;https://magiccafe.eu/wp-content/uploads/2024/01/4ae1e73b3b9dbca2febfbdf5aeb2f635.png
Mata Playmat Star Wars Unlimited  Game Mat  Death Star;Akcesoria/Maty;"Premiera 08.03.2024r. Data może ulec zmianie!
Wymiary 61 cm na 35 cm zapewniające przestronną powierzchnię do gry.
Niezwykła wytrzymałość, która zapewnia długotrwałe użytkowanie bez deformacji.
Natychmiastowe, perfekcyjne rozłożenie na stole bez konieczności dodatkowego prostowania.
Unikalna tekstura umożliwiająca szybkie obracanie i płynne przemieszczanie kart, nawet przy zastosowaniu podwójnego koszulkowania.
Grubość 2 mm zapewniająca odpowiednią ochronę kart, jednocześnie zachowując komfort użytkowania.";101.62;1;8;https://magiccafe.eu/wp-content/uploads/2024/02/18aa900c0ca6501a3e8f5c5f3e1481cf.png
Mata Playmat Ultra Pro   March of the Machine Teferi Akosa of Zhalfir;Akcesoria/Maty;"Wysyłka 29.01.2024!
Wykonane z najwyższej jakości materiału wierzchniego, aby zapobiec uszkodzeniu kart podczas gry dla graczy stołowych. Ta mata do zabawy o wymiarach około 610 x 343 mm  jest również idealną dekoracyjną, ponadwymiarową podkładką pod mysz do stacji roboczych komputerów i laptopów. Antypoślizgowy gumowy spód sprawia, że ​​mata leży płasko i zapobiega przesuwaniu się podczas użytkowania.
Wymiary ok. 610 x 343 mm";73.16;1;0;https://magiccafe.eu/wp-content/uploads/2024/01/6b5c8d95dbe48b39d166cc8385228665.png
Mata Playmat Ultra Pro Commander Masters Smothering Tithe;Akcesoria/Maty;"Wysyłka 29.01.2024!
Wykonane z najwyższej jakości materiału wierzchniego, aby zapobiec uszkodzeniu kart podczas gry dla graczy stołowych. Ta mata do zabawy o wymiarach około 610 x 343 mm  jest również idealną dekoracyjną, ponadwymiarową podkładką pod mysz do stacji roboczych komputerów i laptopów. Antypoślizgowy gumowy spód sprawia, że ​​mata leży płasko i zapobiega przesuwaniu się podczas użytkowania.
Wymiary ok. 610 x 343 mm";64.22;1;7;https://magiccafe.eu/wp-content/uploads/2024/01/32e2e05b8945565e10d28e7979ec6ee2.png
Mata Playmat Ultra Pro   Mystical Archive JPN Agonizing Remorse;Akcesoria/Maty;"Wysyłka 29.01.2024!
Wykonane z najwyższej jakości materiału wierzchniego, aby zapobiec uszkodzeniu kart podczas gry dla graczy stołowych. Ta mata do zabawy o wymiarach około 610 x 343 mm  jest również idealną dekoracyjną, ponadwymiarową podkładką pod mysz do stacji roboczych komputerów i laptopów. Antypoślizgowy gumowy spód sprawia, że ​​mata leży płasko i zapobiega przesuwaniu się podczas użytkowania.
Wymiary ok. 610 x 343 mm";54.46;1;5;https://magiccafe.eu/wp-content/uploads/2024/01/bf429c56dba5e362d83ba807d6cb9e6c.png
Mata Playmat Ultra Pro   Mystical Archive JPN Thrill of Possibility;Akcesoria/Maty;"Wysyłka 29.01.2024!
Wykonane z najwyższej jakości materiału wierzchniego, aby zapobiec uszkodzeniu kart podczas gry dla graczy stołowych. Ta mata do zabawy o wymiarach około 610 x 343 mm  jest również idealną dekoracyjną, ponadwymiarową podkładką pod mysz do stacji roboczych komputerów i laptopów. Antypoślizgowy gumowy spód sprawia, że ​​mata leży płasko i zapobiega przesuwaniu się podczas użytkowania.
Wymiary ok. 610 x 343 mm";48.77;1;1;https://magiccafe.eu/wp-content/uploads/2024/01/e2f2ecf1e53475714780b29913f868be.png
Mata Playmat Ultra Pro Mystical Archive JPN Natural Order;Akcesoria/Maty;"Wysyłka 29.01.2024!
Wykonane z najwyższej jakości materiału wierzchniego, aby zapobiec uszkodzeniu kart podczas gry dla graczy stołowych. Ta mata do zabawy o wymiarach około 610 x 343 mm  jest również idealną dekoracyjną, ponadwymiarową podkładką pod mysz do stacji roboczych komputerów i laptopów. Antypoślizgowy gumowy spód sprawia, że ​​mata leży płasko i zapobiega przesuwaniu się podczas użytkowania.
Wymiary ok. 610 x 343 mm";48.77;1;4;https://magiccafe.eu/wp-content/uploads/2024/01/e445c03a1b51070488394f7789ca0e05.png
